"country","code","day","stringency_index","restrictions_internal_movements","international_travel_controls","restriction_gatherings","school_closures","stay_home_requirements","workplace_closures"
"Thailand","THA","2020-03-15","26.85",0,2,0,1,0,0
"Thailand","THA","2020-03-16","33.8",0,2,3,1,0,0
"Thailand","THA","2020-03-17","39.35",0,2,3,1,0,2
"Thailand","THA","2020-03-18","48.61",0,2,3,3,0,2
"Thailand","THA","2020-03-19","48.61",0,2,3,3,0,2
"Thailand","THA","2020-03-20","48.61",0,2,3,3,0,2
"Thailand","THA","2020-03-21","52.31",0,2,3,3,1,2
"Thailand","THA","2020-03-22","52.31",0,2,3,3,1,2
"Thailand","THA","2020-03-23","52.31",0,2,3,3,1,2
"Thailand","THA","2020-03-24","52.31",0,2,3,3,1,2
"Thailand","THA","2020-03-25","57.87",0,4,3,3,1,2
"Thailand","THA","2020-03-26","68.06",2,4,3,3,1,2
"Thailand","THA","2020-03-27","68.06",2,4,3,3,1,2
"Thailand","THA","2020-03-28","68.06",2,4,3,3,1,2
"Thailand","THA","2020-03-29","68.06",2,4,3,3,1,2
"Thailand","THA","2020-03-30","68.06",2,4,3,3,1,2
"Thailand","THA","2020-03-31","68.06",2,4,3,3,1,2
"Thailand","THA","2020-04-01","68.06",2,4,3,3,1,2
"Thailand","THA","2020-04-02","68.06",2,4,3,3,1,2
"Thailand","THA","2020-04-03","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-04","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-05","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-06","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-07","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-08","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-09","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-10","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-11","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-12","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-13","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-14","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-15","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-16","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-17","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-18","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-19","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-20","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-21","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-22","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-23","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-24","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-25","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-26","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-27","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-28","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-29","76.85",2,4,3,3,1,3
"Thailand","THA","2020-04-30","76.85",2,4,3,3,1,3
"Thailand","THA","2020-05-01","76.85",2,4,3,3,1,3
"Thailand","THA","2020-05-02","76.85",2,4,3,3,1,3
"Thailand","THA","2020-05-03","75",2,4,3,3,1,2
"Thailand","THA","2020-05-04","75",2,4,3,3,1,2
"Thailand","THA","2020-05-05","75",2,4,3,3,1,2
"Thailand","THA","2020-05-06","75",2,4,3,3,1,2
"Thailand","THA","2020-05-07","75",2,4,3,3,1,2
"Thailand","THA","2020-05-08","75",2,4,3,3,1,2
"Thailand","THA","2020-05-09","75",2,4,3,3,1,2
"Thailand","THA","2020-05-10","75",2,4,3,3,1,2
"Thailand","THA","2020-05-11","75",2,4,3,3,1,2
"Thailand","THA","2020-05-12","75",2,4,3,3,1,2
"Thailand","THA","2020-05-13","75",2,4,3,3,1,2
"Thailand","THA","2020-05-14","75",2,4,3,3,1,2
"Thailand","THA","2020-05-15","75",2,4,3,3,1,2
"Thailand","THA","2020-05-16","75",2,4,3,3,1,2
"Thailand","THA","2020-05-17","73.15",2,4,3,3,1,2
"Thailand","THA","2020-05-18","73.15",2,4,3,3,1,2
"Thailand","THA","2020-05-19","75",2,4,3,3,1,2
"Thailand","THA","2020-05-20","75",2,4,3,3,1,2
"Thailand","THA","2020-05-21","75",2,4,3,3,1,2
"Thailand","THA","2020-05-22","75",2,4,3,3,1,2
"Thailand","THA","2020-05-23","75",2,4,3,3,1,2
"Thailand","THA","2020-05-24","75",2,4,3,3,1,2
"Thailand","THA","2020-05-25","75",2,4,3,3,1,2
"Thailand","THA","2020-05-26","75",2,4,3,3,1,2
"Thailand","THA","2020-05-27","75",2,4,3,3,1,2
"Thailand","THA","2020-05-28","75",2,4,3,3,1,2
"Thailand","THA","2020-05-29","75",2,4,3,3,1,2
"Thailand","THA","2020-05-30","75",2,4,3,3,1,2
"Thailand","THA","2020-05-31","75",2,4,3,3,1,2
"Thailand","THA","2020-06-01","75",2,4,3,3,1,2
"Thailand","THA","2020-06-02","75",2,4,3,3,1,2
"Thailand","THA","2020-06-03","75",2,4,3,3,1,2
"Thailand","THA","2020-06-04","75",2,4,3,3,1,2
"Thailand","THA","2020-06-05","75",2,4,3,3,1,2
"Thailand","THA","2020-06-06","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-07","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-08","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-09","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-10","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-11","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-12","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-13","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-14","62.96",2,4,2,3,1,1
"Thailand","THA","2020-06-15","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-16","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-17","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-18","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-19","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-20","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-21","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-22","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-23","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-24","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-25","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-26","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-27","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-28","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-29","59.26",2,4,2,2,1,1
"Thailand","THA","2020-06-30","59.26",2,4,2,2,1,1
"Thailand","THA","2020-07-01","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-02","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-03","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-04","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-05","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-06","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-07","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-08","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-09","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-10","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-11","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-12","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-13","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-14","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-15","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-16","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-17","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-18","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-19","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-20","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-21","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-22","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-23","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-24","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-25","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-26","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-27","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-28","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-29","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-30","52.78",2,3,2,1,1,1
"Thailand","THA","2020-07-31","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-01","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-02","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-03","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-04","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-05","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-06","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-07","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-08","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-09","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-10","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-11","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-12","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-13","52.78",2,3,2,1,1,1
"Thailand","THA","2020-08-14","50",1,3,2,1,1,1
"Thailand","THA","2020-08-15","50",1,3,2,1,1,1
"Thailand","THA","2020-08-16","50",1,3,2,1,1,1
"Thailand","THA","2020-08-17","50",1,3,2,1,1,1
"Thailand","THA","2020-08-18","50",1,3,2,1,1,1
"Thailand","THA","2020-08-19","50",1,3,2,1,1,1
"Thailand","THA","2020-08-20","50",1,3,2,1,1,1
"Thailand","THA","2020-08-21","50",1,3,2,1,1,1
"Thailand","THA","2020-08-22","50",1,3,2,1,1,1
"Thailand","THA","2020-08-23","50",1,3,2,1,1,1
"Thailand","THA","2020-08-24","50",1,3,2,1,1,1
"Thailand","THA","2020-08-25","50",1,3,2,1,1,1
"Thailand","THA","2020-08-26","50",1,3,2,1,1,1
"Thailand","THA","2020-08-27","50",1,3,2,1,1,1
"Thailand","THA","2020-08-28","50",1,3,2,1,1,1
"Thailand","THA","2020-08-29","50",1,3,2,1,1,1
"Thailand","THA","2020-08-30","50",1,3,2,1,1,1
"Thailand","THA","2020-08-31","50",1,3,2,1,1,1
"Timor","TLS","2020-02-01","5.56",0,0,0,0,0,0
"Timor","TLS","2020-02-02","5.56",0,0,0,0,0,0
"Timor","TLS","2020-02-03","8.33",0,1,0,0,0,0
"Timor","TLS","2020-02-04","8.33",0,1,0,0,0,0
"Timor","TLS","2020-02-05","8.33",0,1,0,0,0,0
"Timor","TLS","2020-02-06","8.33",0,1,0,0,0,0
"Timor","TLS","2020-02-07","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-08","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-09","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-10","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-11","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-12","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-13","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-14","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-15","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-16","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-17","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-18","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-19","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-20","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-21","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-22","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-23","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-24","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-25","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-26","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-27","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-28","11.11",0,2,0,0,0,0
"Timor","TLS","2020-02-29","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-01","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-02","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-03","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-04","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-05","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-06","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-07","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-08","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-09","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-10","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-11","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-12","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-13","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-14","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-15","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-16","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-17","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-18","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-19","11.11",0,2,0,0,0,0
"Timor","TLS","2020-03-20","13.89",0,3,0,0,0,0
"Timor","TLS","2020-03-21","13.89",0,3,0,0,0,0
"Timor","TLS","2020-03-22","13.89",0,3,0,0,0,0
"Timor","TLS","2020-03-23","30.56",0,3,0,3,0,0
"Timor","TLS","2020-03-24","30.56",0,3,0,3,0,0
"Timor","TLS","2020-03-25","30.56",0,3,0,3,0,0
"Timor","TLS","2020-03-26","30.56",0,3,0,3,0,0
"Timor","TLS","2020-03-27","30.56",0,3,0,3,0,0
"Timor","TLS","2020-03-28","75",0,3,4,3,1,2
"Timor","TLS","2020-03-29","75",0,3,4,3,1,2
"Timor","TLS","2020-03-30","75",0,3,4,3,1,2
"Timor","TLS","2020-03-31","75",0,3,4,3,1,2
"Timor","TLS","2020-04-01","75",0,3,4,3,1,2
"Timor","TLS","2020-04-02","75",0,3,4,3,1,2
"Timor","TLS","2020-04-03","75",0,3,4,3,1,2
"Timor","TLS","2020-04-04","75",0,3,4,3,1,2
"Timor","TLS","2020-04-05","75",0,3,4,3,1,2
"Timor","TLS","2020-04-06","75",0,3,4,3,1,2
"Timor","TLS","2020-04-07","75",0,3,4,3,1,2
"Timor","TLS","2020-04-08","75",0,3,4,3,1,2
"Timor","TLS","2020-04-09","75",0,3,4,3,1,2
"Timor","TLS","2020-04-10","75",0,3,4,3,1,2
"Timor","TLS","2020-04-11","75",0,3,4,3,1,2
"Timor","TLS","2020-04-12","75",0,3,4,3,1,2
"Timor","TLS","2020-04-13","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-14","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-15","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-16","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-17","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-18","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-19","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-20","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-21","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-22","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-23","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-24","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-25","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-26","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-27","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-28","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-29","77.78",0,4,4,3,1,2
"Timor","TLS","2020-04-30","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-01","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-02","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-03","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-04","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-05","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-06","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-07","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-08","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-09","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-10","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-11","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-12","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-13","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-14","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-15","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-16","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-17","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-18","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-19","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-20","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-21","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-22","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-23","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-24","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-25","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-26","66.67",0,4,4,3,1,2
"Timor","TLS","2020-05-27","33.33",0,4,0,2,1,0
"Timor","TLS","2020-05-28","33.33",0,4,0,2,1,0
"Timor","TLS","2020-05-29","33.33",0,4,0,2,1,0
"Timor","TLS","2020-05-30","33.33",0,4,0,2,1,0
"Timor","TLS","2020-05-31","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-01","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-02","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-03","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-04","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-05","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-06","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-07","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-08","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-09","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-10","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-11","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-12","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-13","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-14","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-15","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-16","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-17","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-18","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-19","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-20","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-21","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-22","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-23","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-24","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-25","33.33",0,4,0,2,1,0
"Timor","TLS","2020-06-26","29.63",0,4,0,2,0,0
"Timor","TLS","2020-06-27","29.63",0,4,0,2,0,0
"Timor","TLS","2020-06-28","29.63",0,4,0,2,0,0
"Timor","TLS","2020-06-29","29.63",0,4,0,2,0,0
"Timor","TLS","2020-06-30","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-01","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-02","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-03","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-04","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-05","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-06","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-07","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-08","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-09","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-10","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-11","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-12","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-13","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-14","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-15","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-16","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-17","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-18","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-19","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-20","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-21","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-22","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-23","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-24","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-25","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-26","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-27","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-28","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-29","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-30","29.63",0,4,0,2,0,0
"Timor","TLS","2020-07-31","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-01","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-02","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-03","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-04","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-05","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-06","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-07","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-08","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-09","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-10","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-11","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-12","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-13","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-14","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-15","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-16","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-17","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-18","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-19","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-20","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-21","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-22","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-23","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-24","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-25","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-26","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-27","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-28","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-29","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-30","29.63",0,4,0,2,0,0
"Timor","TLS","2020-08-31","29.63",0,4,0,2,0,0
"Togo","TGO","2020-02-01","0",0,0,0,0,0,0
"Togo","TGO","2020-02-02","0",0,0,0,0,0,0
"Togo","TGO","2020-02-03","0",0,0,0,0,0,0
"Togo","TGO","2020-02-04","0",0,0,0,0,0,0
"Togo","TGO","2020-02-05","0",0,0,0,0,0,0
"Togo","TGO","2020-02-06","0",0,0,0,0,0,0
"Togo","TGO","2020-02-07","0",0,0,0,0,0,0
"Togo","TGO","2020-02-08","0",0,0,0,0,0,0
"Togo","TGO","2020-02-09","0",0,0,0,0,0,0
"Togo","TGO","2020-02-10","0",0,0,0,0,0,0
"Togo","TGO","2020-02-11","0",0,0,0,0,0,0
"Togo","TGO","2020-02-12","0",0,0,0,0,0,0
"Togo","TGO","2020-02-13","0",0,0,0,0,0,0
"Togo","TGO","2020-02-14","0",0,0,0,0,0,0
"Togo","TGO","2020-02-15","0",0,0,0,0,0,0
"Togo","TGO","2020-02-16","0",0,0,0,0,0,0
"Togo","TGO","2020-02-17","0",0,0,0,0,0,0
"Togo","TGO","2020-02-18","0",0,0,0,0,0,0
"Togo","TGO","2020-02-19","0",0,0,0,0,0,0
"Togo","TGO","2020-02-20","0",0,0,0,0,0,0
"Togo","TGO","2020-02-21","0",0,0,0,0,0,0
"Togo","TGO","2020-02-22","0",0,0,0,0,0,0
"Togo","TGO","2020-02-23","0",0,0,0,0,0,0
"Togo","TGO","2020-02-24","0",0,0,0,0,0,0
"Togo","TGO","2020-02-25","0",0,0,0,0,0,0
"Togo","TGO","2020-02-26","0",0,0,0,0,0,0
"Togo","TGO","2020-02-27","0",0,0,0,0,0,0
"Togo","TGO","2020-02-28","0",0,0,0,0,0,0
"Togo","TGO","2020-02-29","0",0,0,0,0,0,0
"Togo","TGO","2020-03-01","0",0,0,0,0,0,0
"Togo","TGO","2020-03-02","0",0,0,0,0,0,0
"Togo","TGO","2020-03-03","0",0,0,0,0,0,0
"Togo","TGO","2020-03-04","0",0,0,0,0,0,0
"Togo","TGO","2020-03-05","0",0,0,0,0,0,0
"Togo","TGO","2020-03-06","0",0,0,0,0,0,0
"Togo","TGO","2020-03-07","0",0,0,0,0,0,0
"Togo","TGO","2020-03-08","0",0,0,0,0,0,0
"Togo","TGO","2020-03-09","0",0,0,0,0,0,0
"Togo","TGO","2020-03-10","0",0,0,0,0,0,0
"Togo","TGO","2020-03-11","0",0,0,0,0,0,0
"Togo","TGO","2020-03-12","0",0,0,0,0,0,0
"Togo","TGO","2020-03-13","0",0,0,0,0,0,0
"Togo","TGO","2020-03-14","0",0,0,0,0,0,0
"Togo","TGO","2020-03-15","0",0,0,0,0,0,0
"Togo","TGO","2020-03-16","22.22",0,0,0,0,0,0
"Togo","TGO","2020-03-17","22.22",0,0,0,0,0,0
"Togo","TGO","2020-03-18","22.22",0,0,0,0,0,0
"Togo","TGO","2020-03-19","27.78",0,0,2,0,0,0
"Togo","TGO","2020-03-20","61.11",0,4,2,3,1,2
"Togo","TGO","2020-03-21","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-22","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-23","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-24","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-25","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-26","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-27","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-28","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-29","69.44",2,4,2,3,1,2
"Togo","TGO","2020-03-30","69.44",2,4,2,3,1,2
